date,open,high,low,close
1613449920000,49650.4,49726.35,49650.0,49661.79
1613449980000,49664.3,49669.37,49558.71,49595.34
1613450040000,49595.34,49646.6,49595.34,49626.79
1613450100000,49626.79,49683.53,49580.0,49629.98
1613450160000,49629.99,49649.39,49602.09,49614.06
1613450220000,49614.84,49614.85,49558.61,49599.99
1613450280000,49599.99,49634.82,49596.69,49600.09
1613450340000,49600.1,49600.1,49450.11,49549.54
1613450400000,49549.53,49599.28,49500.0,49535.15
1613450460000,49535.15,49589.99,49535.14,49552.98
1613450520000,49552.98,49552.98,49350.0,49497.13
1613450580000,49497.11,49513.2,49455.24,49456.12
1613450640000,49456.72,49471.45,49370.0,49378.68
1613450700000,49378.68,49400.0,49163.44,49163.44
1613450760000,49176.61,49330.26,49068.41,49320.23
1613450820000,49316.66,49451.49,49308.96,49441.11
1613450880000,49441.11,49451.96,49376.06,49380.0
1613450940000,49380.0,49391.42,49274.39,49337.37
1613451000000,49337.37,49397.45,49239.66,49386.07
1613451060000,49386.07,49386.07,49185.95,49233.82
1613451120000,49233.83,49300.0,49208.45,49300.0
1613451180000,49300.0,49399.97,49287.48,49344.04
1613451240000,49344.03,49352.28,49280.14,49310.64
1613451300000,49310.65,49398.16,49306.78,49355.12
1613451360000,49355.12,49372.09,49308.01,49339.88
1613451420000,49339.89,49342.22,49294.62,49317.06
1613451480000,49317.06,49350.0,49314.66,49343.75
1613451540000,49338.1,49369.0,49329.08,49350.01
1613451600000,49350.01,49437.6,49325.0,49391.53
1613451660000,49390.63,49392.75,49325.0,49338.02
1613451720000,49338.03,49384.06,49332.34,49384.06
1613451780000,49384.06,49384.06,49343.61,49350.0
1613451840000,49350.0,49500.0,49349.99,49397.89
1613451900000,49397.89,49484.46,49388.44,49416.83
1613451960000,49416.83,49440.15,49401.44,49407.73
1613452020000,49407.72,49407.73,49254.19,49272.89
1613452080000,49273.74,49341.74,49080.0,49080.01
1613452140000,49080.01,49230.76,49044.0,49230.75
1613452200000,49230.75,49249.99,49156.04,49223.98
1613452260000,49223.04,49296.88,49175.0,49243.16
1613452320000,49243.17,49291.49,49228.51,49276.32
1613452380000,49280.81,49348.73,49267.2,49329.67
1613452440000,49329.67,49383.47,49315.46,49383.46
1613452500000,49383.47,49387.75,49284.51,49337.32
1613452560000,49337.31,49393.23,49332.8,49359.42
1613452620000,49359.42,49398.91,49346.61,49362.49
1613452680000,49362.48,49370.91,49297.13,49361.94
1613452740000,49361.94,49361.94,49300.0,49320.43
1613452800000,49320.42,49370.91,49310.17,49325.51
1613452860000,49325.5,49382.02,49324.7,49378.38
1613452920000,49378.38,49439.02,49378.38,49417.78
1613452980000,49418.85,49418.85,49300.0,49308.0
1613453040000,49308.0,49356.05,49300.0,49308.28
1613453100000,49308.27,49328.43,49305.86,49325.04
1613453160000,49325.05,49350.03,49301.0,49306.0
1613453220000,49306.0,49306.0,49250.12,49258.7
1613453280000,49258.7,49258.71,49175.36,49194.61
1613453340000,49194.61,49268.36,49193.57,49255.19
1613453400000,49255.19,49301.45,49210.0,49226.59
1613453460000,49226.59,49227.77,49105.0,49140.52
1613453520000,49148.86,49150.03,48969.0,49049.02
1613453580000,49055.86,49145.81,49044.76,49124.83
1613453640000,49124.83,49185.22,49117.9,49185.21
1613453700000,49185.21,49226.55,49158.02,49167.88
1613453760000,49167.88,49216.06,49152.72,49200.13
1613453820000,49200.13,49228.13,49183.57,49209.34
1613453880000,49209.51,49211.15,49132.7,49200.0
1613453940000,49199.99,49208.02,49138.5,49167.23
1613454000000,49167.23,49250.0,49163.05,49250.0
1613454060000,49250.0,49300.0,49247.75,49276.08
1613454120000,49276.79,49300.0,49251.11,49254.92
1613454180000,49255.2,49293.36,49254.96,49282.76
1613454240000,49282.75,49282.75,49216.43,49273.19
1613454300000,49273.19,49273.19,49240.0,49246.26
1613454360000,49246.26,49248.36,49223.92,49242.93
1613454420000,49242.93,49242.94,49132.38,49189.41
1613454480000,49189.41,49192.38,49102.33,49144.57
1613454540000,49144.57,49153.93,49050.0,49109.49
1613454600000,49117.28,49147.58,49107.94,49119.7
1613454660000,49120.41,49188.21,49120.4,49160.1
1613454720000,49160.09,49198.88,49130.0,49173.68
1613454780000,49173.69,49202.79,49161.47,49190.21
1613454840000,49190.22,49195.79,49124.01,49124.01
1613454900000,49124.0,49172.17,49055.01,49168.2
1613454960000,49168.61,49173.06,49078.0,49113.81
1613455020000,49107.02,49147.99,49096.36,49130.5
1613455080000,49130.5,49184.36,49126.69,49168.06
1613455140000,49168.06,49200.0,49162.74,49179.03
1613455200000,49179.04,49226.53,49137.22,49170.74
1613455260000,49173.53,49200.0,49163.32,49167.94
1613455320000,49178.83,49234.7,49174.02,49205.87
1613455380000,49205.88,49223.23,49182.95,49192.62
1613455440000,49192.62,49215.66,49144.22,49153.75
1613455500000,49153.74,49199.57,49098.15,49098.15
1613455560000,49099.26,49120.28,49063.99,49102.86
1613455620000,49103.88,49109.95,49000.01,49047.44
1613455680000,49047.45,49139.11,49030.65,49107.97
1613455740000,49107.97,49137.17,49049.21,49050.01
1613455800000,49051.88,49078.03,49029.21,49061.13
1613455860000,49061.14,49115.0,49055.47,49104.92
1613455920000,49104.92,49150.0,49101.36,49124.13
1613455980000,49124.13,49157.39,49101.01,49103.2
1613456040000,49103.2,49157.42,49103.2,49157.41
1613456100000,49157.42,49158.01,49077.17,49113.9
1613456160000,49113.81,49117.31,49023.41,49023.42
1613456220000,49023.41,49082.42,49009.01,49057.66
1613456280000,49057.67,49086.41,49000.0,49007.14
1613456340000,49005.71,49019.09,48924.34,48956.14
1613456400000,48956.13,48970.0,48833.53,48856.36
1613456460000,48856.37,48915.96,48715.63,48787.7
1613456520000,48787.7,48891.3,48741.61,48858.94
1613456580000,48858.95,48900.0,48812.41,48849.51
1613456640000,48854.31,48854.31,48675.87,48815.61
1613456700000,48811.62,48815.73,48550.0,48612.09
1613456760000,48612.09,48700.0,48574.93,48672.54
1613456820000,48672.54,48675.95,48562.66,48627.03
1613456880000,48631.13,48788.0,48627.48,48786.23
1613456940000,48786.23,48786.3,48718.69,48749.12
1613457000000,48749.12,48800.0,48700.01,48796.92
1613457060000,48796.92,48828.57,48775.19,48798.21
1613457120000,48799.99,48849.51,48799.37,48844.85
1613457180000,48844.85,48922.48,48844.84,48897.85
1613457240000,48897.84,48977.93,48892.11,48948.17
1613457300000,48948.17,48980.76,48900.37,48962.77
1613457360000,48962.78,48991.08,48918.77,48991.08
1613457420000,48977.49,49075.45,48960.86,48966.29
1613457480000,48962.51,48993.12,48915.0,48918.56
1613457540000,48921.05,48963.39,48900.6,48903.76
1613457600000,48903.76,48972.97,48900.0,48915.01
1613457660000,48915.01,48958.83,48912.71,48925.01
1613457720000,48925.0,48950.0,48855.0,48928.55
1613457780000,48928.55,48930.55,48789.65,48831.33
1613457840000,48831.33,48897.57,48799.0,48885.8
1613457900000,48882.26,48947.16,48861.06,48941.92
1613457960000,48940.98,49063.61,48913.92,49053.87
1613458020000,49050.0,49057.86,49015.18,49045.13
1613458080000,49045.12,49045.13,48964.25,49005.69
1613458140000,49005.69,49005.69,48960.0,48988.18
1613458200000,48988.18,49000.0,48932.28,48942.65
1613458260000,48942.66,49005.68,48936.2,48987.65
1613458320000,48987.66,48987.66,48940.3,48969.78
1613458380000,48969.78,49026.43,48947.55,48984.95
1613458440000,48984.95,48984.96,48931.4,48960.54
1613458500000,48960.53,48993.58,48931.42,48958.79
1613458560000,48958.78,48998.35,48950.0,48957.36
1613458620000,48957.36,48957.57,48920.0,48937.74
1613458680000,48937.74,49000.0,48937.3,48965.73
1613458740000,48969.54,49027.22,48947.83,49023.74
1613458800000,49020.91,49027.23,48850.1,48854.54
1613458860000,48854.55,48949.56,48820.57,48942.46
1613458920000,48942.75,49030.76,48942.75,49023.37
1613458980000,49023.38,49194.09,49023.38,49182.45
1613459040000,49182.45,49199.0,49051.43,49051.44
1613459100000,49051.44,49052.6,48977.46,49031.92
1613459160000,49031.92,49031.93,48950.84,48956.4
1613459220000,48959.61,49033.32,48950.0,49003.79
1613459280000,49003.79,49007.77,48932.6,48962.98
1613459340000,48962.99,48987.78,48937.31,48945.19
1613459400000,48945.18,48974.35,48942.32,48955.06
1613459460000,48955.05,49025.71,48955.05,48971.57
1613459520000,48971.58,49100.0,48950.0,49042.66
1613459580000,49040.35,49075.14,49010.81,49014.8
1613459640000,49014.8,49058.5,49013.09,49013.12
1613459700000,49013.13,49027.72,48915.94,48930.69
1613459760000,48930.69,48994.37,48889.33,48944.96
1613459820000,48944.97,48996.36,48937.18,48943.33
1613459880000,48943.32,48943.32,48873.84,48873.85
1613459940000,48873.85,48941.91,48873.84,48912.63
1613460000000,48912.63,48912.63,48855.0,48871.33
1613460060000,48861.61,48905.0,48850.0,48867.14
1613460120000,48867.14,48872.63,48767.19,48788.5
1613460180000,48788.5,48913.88,48787.59,48845.52
1613460240000,48844.73,48875.47,48787.59,48787.6
1613460300000,48787.6,48856.8,48759.48,48820.68
1613460360000,48820.67,48823.87,48716.41,48758.05
1613460420000,48758.05,48828.05,48734.62,48776.35
1613460480000,48776.36,48815.41,48742.61,48777.93
1613460540000,48777.93,48778.9,48655.11,48733.6
1613460600000,48733.6,48752.65,48609.9,48672.37
1613460660000,48672.36,48733.41,48636.8,48725.68
1613460720000,48725.69,48779.77,48671.05,48779.76
1613460780000,48779.77,48864.99,48736.87,48800.01
1613460840000,48800.01,48855.14,48788.44,48804.38
1613460900000,48804.39,48824.3,48772.48,48804.22
1613460960000,48804.2,48880.89,48804.2,48870.72
1613461020000,48870.72,48928.56,48852.56,48883.83
1613461080000,48887.21,48887.21,48838.34,48867.93
1613461140000,48867.94,48872.95,48807.28,48851.12
1613461200000,48851.13,48852.92,48824.09,48828.16
1613461260000,48828.17,48900.0,48828.16,48862.83
1613461320000,48861.59,48929.68,48832.99,48884.66
1613461380000,48884.66,48998.6,48855.75,48969.79
1613461440000,48969.79,49072.04,48936.19,48958.85
1613461500000,48964.95,48965.04,48920.0,48928.11
1613461560000,48928.1,49000.0,48928.1,48973.73
1613461620000,48973.73,49050.0,48928.22,49017.68
1613461680000,49017.68,49030.69,48970.33,49013.45
1613461740000,49013.46,49118.22,49013.45,49035.91
1613461800000,49035.91,49068.32,49020.0,49032.84
1613461860000,49032.85,49065.44,49029.1,49035.09
1613461920000,49035.62,49118.21,49029.25,49118.2
1613461980000,49118.2,49177.77,49111.2,49118.28
1613462040000,49118.53,49144.0,49085.72,49142.25
1613462100000,49133.14,49177.75,49117.3,49142.02
1613462160000,49142.02,49281.81,49137.98,49240.53
1613462220000,49244.28,49254.05,49197.4,49223.67
1613462280000,49223.67,49254.03,49170.16,49180.48
1613462340000,49181.49,49223.06,49155.11,49163.46
1613462400000,49161.75,49253.93,49152.28,49215.67
1613462460000,49207.96,49280.63,49146.34,49172.17
1613462520000,49172.17,49217.73,49142.66,49201.3
1613462580000,49199.35,49217.73,49174.62,49217.73
1613462640000,49217.73,49300.0,49205.31,49295.81
1613462700000,49295.82,49295.82,49180.87,49209.78
1613462760000,49209.78,49225.52,49142.39,49144.86
1613462820000,49144.85,49150.0,49100.0,49145.33
1613462880000,49144.99,49148.17,49090.59,49123.86
1613462940000,49123.86,49123.86,49028.68,49065.87
1613463000000,49065.87,49080.27,49038.78,49039.46
1613463060000,49039.46,49074.6,49000.0,49036.48
1613463120000,49036.49,49063.73,48999.17,49040.15
1613463180000,49040.15,49040.15,49037.33,49040.14
1613463240000,49040.15,49040.15,48928.23,49004.17
1613463300000,49004.17,49011.88,48871.2,48913.99
1613463360000,48913.99,49185.96,48890.33,49051.52
1613463420000,49051.52,49115.68,49050.0,49108.83
1613463480000,49108.0,49192.0,49108.0,49139.1
1613463540000,49139.1,49179.38,49042.7,49051.97
1613463600000,49051.97,49067.7,49000.0,49000.02
1613463660000,49000.01,49062.06,48959.95,49003.64
1613463720000,49003.64,49050.0,48999.64,49047.29
1613463780000,49047.3,49105.8,49046.76,49066.75
1613463840000,49066.75,49089.52,49047.94,49053.65
1613463900000,49053.65,49090.54,49053.65,49075.71
1613463960000,49075.71,49192.0,49074.52,49186.3
1613464020000,49186.3,49235.24,49119.88,49129.04
1613464080000,49129.03,49167.47,49118.83,49132.83
1613464140000,49132.83,49158.56,49086.73,49101.37
1613464200000,49110.04,49119.19,49063.62,49100.46
1613464260000,49102.45,49157.43,49082.73,49122.29
1613464320000,49122.29,49147.96,49079.0,49086.36
1613464380000,49084.42,49122.76,49077.92,49098.21
1613464440000,49098.22,49132.64,49098.22,49104.94
1613464500000,49104.93,49108.89,48965.01,48979.62
1613464560000,48979.62,49048.8,48979.61,49018.85
1613464620000,49018.85,49078.03,49009.27,49053.72
1613464680000,49053.73,49138.37,49042.34,49132.69
1613464740000,49135.23,49165.74,49107.92,49116.88
1613464800000,49116.89,49116.89,49034.56,49053.54
1613464860000,49053.54,49114.0,49053.54,49105.24
1613464920000,49105.25,49140.53,49089.37,49108.22
1613464980000,49108.22,49118.56,49080.63,49102.18
1613465040000,49102.19,49123.0,49092.07,49113.37
1613465100000,49113.36,49113.37,49025.13,49027.68
1613465160000,49027.68,49090.11,49027.67,49083.5
1613465220000,49087.65,49118.06,49066.05,49074.9
1613465280000,49074.89,49091.22,49022.46,49046.95
1613465340000,49046.95,49098.7,49046.95,49086.16
1613465400000,49088.69,49098.9,48980.09,48983.89
1613465460000,48989.89,49065.95,48980.1,49056.09
1613465520000,49056.08,49090.0,49038.0,49058.7
1613465580000,49058.54,49100.0,49048.01,49100.0
1613465640000,49099.99,49136.37,49078.02,49136.36
1613465700000,49136.37,49138.49,49087.03,49096.87
1613465760000,49096.87,49131.52,49096.87,49131.51
1613465820000,49131.52,49232.99,49125.1,49224.07
1613465880000,49224.08,49289.64,49215.04,49281.06
1613465940000,49281.06,49295.79,49263.94,49293.26
1613466000000,49289.75,49299.0,49211.99,49251.9
1613466060000,49251.9,49255.0,49200.0,49205.25
1613466120000,49205.01,49293.27,49204.97,49250.0
1613466180000,49250.01,49273.55,49175.93,49203.82
1613466240000,49203.83,49227.7,49175.05,49213.47
1613466300000,49215.69,49224.74,49132.02,49171.11
1613466360000,49171.11,49184.92,49132.04,49136.24
1613466420000,49139.89,49194.92,49115.58,49156.59
1613466480000,49157.34,49191.35,49147.5,49152.01
1613466540000,49152.01,49179.47,49150.24,49150.99
1613466600000,49151.0,49151.0,49114.48,49135.91
1613466660000,49135.91,49155.66,49075.09,49075.1
1613466720000,49075.09,49147.61,49063.7,49099.87
1613466780000,49099.88,49103.97,49055.74,49055.74
1613466840000,49055.73,49099.61,49000.12,49085.05
1613466900000,49085.04,49125.57,49025.43,49029.4
1613466960000,49029.16,49073.4,49024.01,49054.5
1613467020000,49053.27,49079.76,49046.78,49053.52
1613467080000,49053.52,49092.61,49038.05,49042.46
1613467140000,49040.57,49076.46,49037.0,49037.0
1613467200000,49037.0,49063.69,49031.75,49040.56
1613467260000,49040.56,49085.85,49035.63,49064.92
1613467320000,49064.92,49100.0,49045.32,49095.61
1613467380000,49099.94,49129.43,49054.39,49063.27
1613467440000,49065.73,49074.07,49026.61,49036.36
1613467500000,49036.37,49058.44,48902.72,48915.95
1613467560000,48915.95,49044.76,48900.0,49025.08
1613467620000,49025.08,49070.62,48986.96,49012.35
1613467680000,49009.9,49045.04,48986.29,49041.01
1613467740000,49041.01,49047.57,49016.52,49016.52
1613467800000,49016.53,49060.0,48996.0,49023.02
1613467860000,49017.12,49040.4,48944.42,48985.94
1613467920000,48985.93,49030.0,48985.93,49018.36
1613467980000,49006.76,49029.83,48988.01,49010.11
1613468040000,49010.11,49014.26,48981.49,48995.88
1613468100000,48995.88,48999.96,48927.97,48942.66
1613468160000,48942.63,49016.0,48928.49,49008.28
1613468220000,49007.86,49067.31,49007.86,49039.14
1613468280000,49039.14,49096.8,49027.01,49040.66
1613468340000,49040.67,49059.63,49020.0,49050.01
1613468400000,49050.0,49051.0,48999.72,48999.99
1613468460000,49000.0,49050.0,48999.99,49050.0
1613468520000,49050.0,49079.99,49022.83,49060.85
1613468580000,49060.89,49060.89,49035.25,49036.87
1613468640000,49036.86,49100.44,49031.69,49100.44
1613468700000,49100.44,49100.62,49062.14,49089.96
1613468760000,49089.96,49110.68,49078.04,49100.98
1613468820000,49100.98,49157.42,49099.49,49152.57
1613468880000,49152.57,49200.0,49145.0,49167.11
1613468940000,49167.11,49167.11,49112.48,49126.56
1613469000000,49126.56,49153.79,49116.52,49153.79
1613469060000,49153.79,49200.0,49153.78,49176.65
1613469120000,49179.87,49224.72,49173.2,49192.99
1613469180000,49192.99,49242.2,49192.98,49242.2
1613469240000,49242.2,49268.0,49216.46,49256.26
1613469300000,49256.26,49258.16,49207.34,49225.11
1613469360000,49225.1,49241.45,49183.77,49211.51
1613469420000,49211.52,49295.0,49211.51,49270.0
1613469480000,49269.99,49318.47,49259.75,49300.01
1613469540000,49300.01,49306.32,49257.99,49283.3
1613469600000,49283.3,49284.16,49199.01,49222.52
1613469660000,49222.52,49318.47,49222.52,49295.28
1613469720000,49291.94,49291.94,49000.0,49199.5
1613469780000,49205.98,49237.13,49144.12,49177.58
1613469840000,49177.57,49177.57,49108.02,49133.6
1613469900000,49133.6,49173.52,49121.91,49164.3
1613469960000,49163.02,49201.27,49134.11,49181.09
1613470020000,49181.09,49214.8,49168.58,49195.0
1613470080000,49195.01,49260.5,49187.24,49224.96
1613470140000,49226.02,49247.09,49216.53,49230.01
1613470200000,49230.02,49273.74,49209.55,49243.33
1613470260000,49243.33,49256.22,49210.01,49215.0
1613470320000,49215.01,49245.12,49215.0,49237.66
1613470380000,49237.66,49318.47,49235.18,49316.31
1613470440000,49316.31,49316.31,49235.18,49235.18
1613470500000,49235.18,49241.45,49150.28,49173.67
1613470560000,49173.68,49213.04,49111.14,49147.76
1613470620000,49147.4,49212.4,49147.4,49173.64
1613470680000,49177.2,49177.2,49107.89,49128.82
1613470740000,49131.65,49161.89,49125.0,49140.64
1613470800000,49140.64,49146.1,49109.12,49109.12
1613470860000,49112.98,49142.14,49102.57,49109.72
1613470920000,49109.71,49109.95,49050.0,49078.01
1613470980000,49076.4,49122.57,49060.0,49062.29
1613471040000,49062.3,49093.3,49018.83,49059.18
1613471100000,49059.17,49108.49,49050.0,49077.63
1613471160000,49083.76,49122.95,49073.56,49092.32
1613471220000,49092.32,49130.0,49088.47,49120.85
1613471280000,49120.85,49152.69,49081.18,49100.0
1613471340000,49100.0,49147.92,49100.0,49121.58
1613471400000,49121.57,49214.27,49106.42,49131.93
1613471460000,49131.93,49156.49,49121.58,49130.01
1613471520000,49130.02,49173.62,49130.01,49138.8
1613471580000,49138.8,49154.63,49126.0,49126.0
1613471640000,49126.01,49182.53,49125.73,49177.0
1613471700000,49177.0,49199.44,49171.47,49181.13
1613471760000,49181.13,49181.13,49130.84,49138.83
1613471820000,49138.82,49148.99,49072.46,49100.64
1613471880000,49100.65,49137.99,49050.0,49060.04
1613471940000,49056.53,49059.77,48966.66,48969.13
1613472000000,48969.12,49002.92,48835.0,48856.56
1613472060000,48856.57,48888.34,48820.5,48855.05
1613472120000,48855.09,48863.63,48750.09,48797.63
1613472180000,48800.0,48862.64,48774.89,48856.29
1613472240000,48851.34,48959.7,48851.34,48947.9
1613472300000,48948.11,48959.76,48869.09,48926.6
1613472360000,48926.61,48995.15,48921.97,48969.89
1613472420000,48969.88,48981.0,48889.82,48889.82
1613472480000,48889.83,48959.29,48889.82,48930.91
1613472540000,48930.9,48983.29,48889.82,48950.52
1613472600000,48950.01,48999.76,48941.65,48988.22
1613472660000,48988.23,48996.95,48945.59,48945.6
1613472720000,48945.6,49010.0,48945.59,48977.36
1613472780000,48977.37,49034.52,48972.09,49019.71
1613472840000,49019.71,49034.52,48995.41,49006.73
1613472900000,49006.74,49006.74,48939.33,48972.02
1613472960000,48972.02,49017.41,48965.14,49006.62
1613473020000,49006.63,49073.95,49000.86,49021.98
1613473080000,49021.98,49058.18,49002.01,49014.97
1613473140000,49015.72,49036.53,48989.01,49020.0
1613473200000,49020.0,49020.0,48951.62,48976.66
1613473260000,48971.63,49070.01,48971.63,49002.49
1613473320000,49002.5,49010.15,48890.62,48895.24
1613473380000,48895.24,48945.76,48892.65,48939.29
1613473440000,48939.3,48966.08,48865.88,48877.01
1613473500000,48877.01,48923.09,48762.02,48771.98
1613473560000,48771.93,48894.06,48769.55,48877.53
1613473620000,48877.53,48893.34,48806.16,48819.09
1613473680000,48819.08,48898.95,48814.17,48873.65
1613473740000,48873.65,48931.31,48866.15,48876.4
1613473800000,48879.88,48888.61,48777.0,48780.01
1613473860000,48780.0,48823.12,48700.0,48779.38
1613473920000,48779.39,48873.0,48770.78,48855.5
1613473980000,48855.5,48940.98,48831.28,48922.0
1613474040000,48921.99,48942.9,48841.22,48885.37
1613474100000,48887.79,48887.8,48780.35,48840.06
1613474160000,48840.06,48895.74,48840.06,48892.29
1613474220000,48892.29,48949.8,48847.96,48866.06
1613474280000,48866.06,48937.99,48865.78,48908.78
1613474340000,48908.78,48935.59,48901.4,48915.53
1613474400000,48920.0,48920.01,48878.08,48885.17
1613474460000,48885.17,48899.97,48845.41,48898.01
1613474520000,48896.8,48949.98,48896.44,48913.37
1613474580000,48913.37,48935.11,48893.12,48930.47
1613474640000,48930.47,48930.48,48862.63,48892.66
1613474700000,48889.51,48940.0,48884.57,48896.02
1613474760000,48896.01,48942.77,48877.42,48906.23
1613474820000,48906.23,48955.0,48889.22,48945.97
1613474880000,48945.96,48945.97,48903.07,48918.31
1613474940000,48918.31,48943.91,48910.0,48934.74
1613475000000,48934.75,48944.9,48924.25,48927.13
1613475060000,48927.13,48927.13,48860.0,48860.0
1613475120000,48860.0,48916.74,48852.15,48882.23
1613475180000,48882.23,48910.54,48872.19,48899.99
1613475240000,48899.99,48931.3,48899.99,48931.29
1613475300000,48931.29,48997.0,48931.29,48997.0
1613475360000,48997.0,49015.22,48968.92,48990.25
1613475420000,48990.25,49080.82,48990.23,49028.77
1613475480000,49028.77,49114.68,49028.77,49062.83
1613475540000,49062.82,49109.06,49062.82,49076.14
1613475600000,49076.14,49087.45,49026.85,49040.7
1613475660000,49040.69,49071.69,49021.13,49021.14
1613475720000,49021.14,49065.93,49000.0,49000.01
1613475780000,49000.0,49026.39,48990.0,49002.22
1613475840000,49002.23,49029.61,48961.31,48969.8
1613475900000,48969.8,49035.66,48969.8,49009.99
1613475960000,49010.0,49057.0,49001.51,49036.6
1613476020000,49036.6,49060.66,49025.85,49042.78
1613476080000,49042.77,49090.0,49019.0,49019.0
1613476140000,49019.0,49023.06,48980.48,48985.32
1613476200000,48985.32,48999.98,48940.26,48946.83
1613476260000,48946.83,49005.44,48946.82,48987.28
1613476320000,48987.28,49007.22,48970.0,49002.09
1613476380000,49002.09,49007.17,48920.42,48920.43
1613476440000,48920.43,48957.5,48862.82,48876.36
1613476500000,48875.94,48925.73,48865.73,48908.77
1613476560000,48908.76,48919.63,48871.69,48911.37
1613476620000,48911.38,48950.0,48899.99,48925.02
1613476680000,48925.01,48956.04,48920.01,48944.53
1613476740000,48941.87,48942.08,48888.02,48915.48
1613476800000,48915.49,48915.49,48620.18,48624.4
1613476860000,48623.12,48663.65,48403.21,48660.85
1613476920000,48660.85,48675.05,48460.0,48582.74
1613476980000,48582.75,48694.0,48514.22,48682.24
1613477040000,48682.24,48788.88,48681.45,48681.46
1613477100000,48681.46,48768.36,48679.62,48732.02
1613477160000,48732.02,48854.7,48727.87,48829.69
1613477220000,48829.69,48978.0,48829.69,48915.03
1613477280000,48915.03,49038.46,48891.3,49023.09
1613477340000,49023.1,49123.66,48944.14,49110.06
1613477400000,49110.07,49110.07,49031.29,49100.0
1613477460000,49100.0,49300.0,49099.99,49299.99
1613477520000,49300.0,49500.0,49257.7,49499.72
1613477580000,49491.71,49550.12,49404.25,49404.25
1613477640000,49404.26,49492.84,49299.92,49383.29
1613477700000,49380.82,49682.7,49376.25,49604.75
1613477760000,49604.76,49620.0,49483.8,49587.94
1613477820000,49587.67,49598.56,49400.0,49407.25
1613477880000,49407.24,49492.18,49395.9,49405.47
1613477940000,49413.93,49422.85,49267.02,49338.65
1613478000000,49333.58,49491.53,49313.69,49476.1
1613478060000,49476.1,49598.78,49463.0,49535.63
1613478120000,49536.78,49576.79,49488.81,49526.6
1613478180000,49526.61,49553.21,49400.0,49500.73
1613478240000,49500.72,49599.21,49473.35,49595.03
1613478300000,49595.03,49771.12,49590.05,49747.04
1613478360000,49747.49,49900.0,49715.0,49895.83
1613478420000,49887.35,50000.0,49873.39,49999.91
1613478480000,50000.0,50000.0,49736.66,49764.67
1613478540000,49781.29,49989.99,49772.13,49947.03
1613478600000,49945.02,50220.0,49945.02,50218.57
1613478660000,50218.45,50300.0,49915.0,50243.94
1613478720000,50238.44,50600.0,50213.21,50569.07
1613478780000,50578.64,50689.18,50300.11,50402.89
1613478840000,50400.33,50421.13,50118.32,50221.4
1613478900000,50221.4,50462.54,50200.95,50353.85
1613478960000,50359.55,50410.75,50287.66,50320.02
1613479020000,50320.02,50332.46,50125.0,50147.46
1613479080000,50163.95,50201.35,49488.0,49612.75
1613479140000,49612.75,49853.87,48500.0,48923.97
1613479200000,48923.97,49442.79,48903.15,49400.01
1613479260000,49400.01,49639.49,49288.99,49527.79
1613479320000,49519.67,49719.53,49400.0,49475.02
1613479380000,49474.83,49549.24,49299.02,49413.04
1613479440000,49413.04,49599.11,49413.04,49568.2
1613479500000,49568.19,49790.04,49501.0,49767.35
1613479560000,49756.08,50080.21,49631.46,50042.26
1613479620000,50042.26,50080.21,49782.33,49871.3
1613479680000,49871.3,50000.0,49821.7,49868.18
1613479740000,49864.41,49865.68,49568.38,49608.95
1613479800000,49605.33,49800.0,49600.75,49770.3
1613479860000,49785.42,49798.26,49708.18,49763.04
1613479920000,49771.22,49797.68,49711.0,49763.3
1613479980000,49763.3,49776.1,49441.69,49446.81
1613480040000,49446.81,49614.28,49339.81,49614.28
1613480100000,49614.28,49742.85,49515.0,49532.54
1613480160000,49532.54,49648.19,49515.0,49643.27
1613480220000,49643.27,49800.0,49614.27,49779.96
1613480280000,49779.95,49798.49,49689.35,49727.74
1613480340000,49727.73,49735.15,49650.0,49650.01
1613480400000,49650.0,49826.12,49614.28,49764.8
1613480460000,49764.79,49774.43,49661.33,49676.78
1613480520000,49676.78,49728.1,49671.88,49700.48
1613480580000,49698.95,49706.88,49406.97,49433.62
1613480640000,49433.63,49553.61,49223.86,49267.62
1613480700000,49255.79,49452.81,49250.63,49355.49
1613480760000,49355.5,49431.89,49171.05,49222.07
1613480820000,49222.06,49379.87,49180.02,49379.87
1613480880000,49379.87,49487.87,49362.94,49406.03
1613480940000,49406.03,49496.24,49405.42,49459.67
1613481000000,49459.67,49511.11,49422.16,49437.25
1613481060000,49437.26,49467.37,49301.46,49315.69
1613481120000,49315.68,49399.5,49290.81,49303.43
1613481180000,49300.01,49434.24,49299.98,49426.76
1613481240000,49427.91,49444.67,49382.57,49431.38
1613481300000,49431.38,49494.5,49403.3,49494.5
1613481360000,49494.49,49660.34,49465.64,49617.01
1613481420000,49617.0,49632.44,49551.37,49590.9
1613481480000,49590.89,49599.76,49520.0,49583.33
1613481540000,49583.32,49583.32,49522.4,49539.54
1613481600000,49539.54,49576.06,49522.42,49526.35
1613481660000,49526.35,49534.55,49470.0,49527.29
1613481720000,49524.82,49593.54,49494.86,49554.86
1613481780000,49554.86,49649.12,49520.0,49595.02
1613481840000,49595.01,49595.02,49495.0,49527.59
1613481900000,49527.59,49527.68,49490.0,49523.99
1613481960000,49523.99,49540.18,49374.52,49394.35
1613482020000,49394.35,49471.68,49378.5,49388.75
1613482080000,49385.07,49465.2,49384.44,49438.84
1613482140000,49438.84,49540.0,49400.02,49471.9
