Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
14:46:04,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None
14:46:14,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,Neutral,58732.16,True
14:47:44,7000.0,0.051079340518039855,58732.16,3000.0,0.051079340518039855,0.051079340518039855,7000.0,Buy,58694.97,True
14:49:15,4900.0,0.08687963217108252,58694.97,2100.0,0.035800291653042667,0.08687963217108252,4900.0,Buy,58631.92,True
14:50:46,3430.0,0.11195129961775663,58631.92,1470.0,0.0250716674466741,0.11195129961775663,3430.0,Buy,58643.58,True
14:52:18,3430.0,0.11195129961775663,58643.58,0.0,0.0,0.11195129961775663,3430.0,Neutral,58654.04,True
14:53:49,3430.0,0.11195129961775663,58654.04,0.0,0.0,0.11195129961775663,3430.0,Neutral,58716.01,True
14:55:21,5402.000088360758,0.07836590973242964,58716.01,1972.0000883607581,-0.033585389885326986,0.07836590973242964,5402.000088360758,Sell,58692.6,True
14:56:53,5402.000088360758,0.07836590973242964,58692.6,0.0,0.0,0.07836590973242964,5402.000088360758,Neutral,58711.35,True
14:58:26,5402.000088360758,0.07836590973242964,58711.35,0.0,0.0,0.07836590973242964,5402.000088360758,Neutral,58668.62,True
14:59:59,3781.4000618525306,0.1059888541021494,58668.62,1620.6000265082273,0.027622944369719744,0.1059888541021494,3781.4000618525306,Buy,58658.32,True
15:01:32,2646.9800432967713,0.1253283104410926,58658.32,1134.420018555759,0.019339456338943205,0.1253283104410926,2646.9800432967713,Buy,58686.31,True
15:03:06,2646.9800432967713,0.1253283104410926,58686.31,0.0,0.0,0.1253283104410926,2646.9800432967713,Neutral,58629.58,True
15:04:41,4851.363904278033,0.08772981730876483,58629.58,2204.383860981262,-0.03759849313232778,0.08772981730876483,4851.363904278033,Sell,58588.92,True
15:06:15,6393.362478653385,0.061410872116135384,58588.92,1541.9985743753514,-0.02631894519262945,0.061410872116135384,6393.362478653385,Sell,58579.65,True
15:07:50,6393.362478653385,0.061410872116135384,58579.65,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58600.15,True
15:09:25,6393.362478653385,0.061410872116135384,58600.15,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58591.0,True
15:11:00,6393.362478653385,0.061410872116135384,58591.0,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58547.53,True
15:12:36,6393.362478653385,0.061410872116135384,58547.53,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58549.81,True
15:14:13,6393.362478653385,0.061410872116135384,58549.81,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58578.68,True
01:45:18,6393.362478653385,0.061410872116135384,58578.68,0.0,0.0,0.061410872116135384,6393.362478653385,Neutral,58678.75,True
01:46:55,4475.35373505737,0.09409747064790397,58678.75,1918.0087435960154,0.03268659853176858,0.09409747064790397,4475.35373505737,Buy,58678.75,True
01:48:32,3132.747614540159,0.11697808962014197,58678.75,1342.606120517211,0.022880618972238007,0.11697808962014197,3132.747614540159,Buy,58678.75,True
01:50:09,2192.9233301781114,0.13299452290070857,58678.75,939.8242843620476,0.016016433280566605,0.13299452290070857,2192.9233301781114,Buy,58678.75,True
01:51:46,1535.046331124678,0.14420602619710518,58678.75,657.8769990534335,0.011211503296396625,0.14420602619710518,1535.046331124678,Buy,58678.75,True
01:53:23,1074.5324317872746,0.15205407850458283,58678.75,460.5138993374034,0.007848052307477637,0.15205407850458283,1074.5324317872746,Buy,58678.75,True
01:55:02,752.1727022510922,0.1575477151198172,58678.75,322.3597295361824,0.005493636615234346,0.1575477151198172,752.1727022510922,Buy,58678.75,True
01:56:40,526.5208915757646,0.16139326075048124,58678.75,225.65181067532765,0.003845545630664042,0.16139326075048124,526.5208915757646,Buy,58678.75,True
01:58:20,368.56462410303527,0.16408514269194607,58678.75,157.95626747272937,0.0026918819414648294,0.16408514269194607,368.56462410303527,Buy,58678.75,True
