Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
15:53:45,10000.0,0.1,0.0,0.0,0.0,0.0,0.0,None,0.0,None
15:53:54,10000.0,0.1,0.0,0.0,0.0,0.1,10000.0,Neutral,52822.18,True
15:55:22,10000.0,0.1,52822.18,0.0,0.0,0.1,10000.0,Neutral,52836.79,True
15:56:51,10000.0,0.1,52836.79,0.0,0.0,0.1,10000.0,Neutral,52864.99,True
15:58:21,11585.9497,0.07,52864.99,1585.9497,-0.03,0.07,11585.9497,Sell,52910.17,True
15:59:50,12697.100859999999,0.049,52910.17,1111.1511600000001,-0.021,0.049,12697.100859999999,Sell,52963.49,True
16:01:20,13475.664162999998,0.034300000000000004,52963.49,778.5633029999999,-0.0147,0.034300000000000004,13475.664162999998,Sell,52958.54,True
16:02:50,14020.607539599998,0.024010000000000004,52958.54,544.9433766000001,-0.01029,0.024010000000000004,14020.607539599998,Sell,53009.04,True
16:04:20,14402.431654719998,0.016807000000000002,53009.04,381.82411512000004,-0.007203000000000001,0.016807000000000002,14402.431654719998,Sell,52957.6,True
16:05:51,14402.431654719998,0.016807000000000002,52957.6,0.0,0.0,0.016807000000000002,14402.431654719998,Neutral,53096.75,True
16:07:22,14670.150777894998,0.011764900000000002,53096.75,267.71912317500005,-0.005042100000000001,0.011764900000000002,14670.150777894998,Sell,53097.31,True
16:08:53,14670.150777894998,0.011764900000000002,53097.31,0.0,0.0,0.011764900000000002,14670.150777894998,Neutral,52979.4,True
16:10:26,14670.150777894998,0.011764900000000002,52979.4,0.0,0.0,0.011764900000000002,14670.150777894998,Neutral,52934.22,True
16:11:58,14670.150777894998,0.011764900000000002,52934.22,0.0,0.0,0.011764900000000002,14670.150777894998,Neutral,52985.71,True
16:13:31,14857.162251768697,0.008235430000000002,52985.71,187.0114738737,-0.0035294700000000003,0.008235430000000002,14857.162251768697,Sell,52943.07,True
16:15:05,14987.964935859727,0.005764801000000002,52943.07,130.80268409103005,-0.0024706290000000007,0.005764801000000002,14987.964935859727,Sell,52849.35,True
16:16:38,15079.364731578533,0.0040353607000000015,52849.35,91.39979571880502,-0.0017294403000000004,0.0040353607000000015,15079.364731578533,Sell,52913.02,True
16:18:12,15079.364731578533,0.0040353607000000015,52913.02,0.0,0.0,0.0040353607000000015,15079.364731578533,Neutral,52903.92,True
16:19:45,15079.364731578533,0.0040353607000000015,52903.92,0.0,0.0,0.0040353607000000015,15079.364731578533,Neutral,52970.0,True
16:21:20,15143.490648462233,0.0028247524900000013,52970.0,64.12591688370003,-0.0012106082100000004,0.0028247524900000013,15143.490648462233,Sell,52960.79,True
16:22:54,15188.370985489693,0.001977326743000001,52960.79,44.88033702746015,-0.0008474257470000003,0.001977326743000001,15188.370985489693,Sell,52975.42,True
16:24:28,15219.795899895991,0.0013841287201000008,52975.42,31.424914406297134,-0.0005931980229000003,0.0013841287201000008,15219.795899895991,Sell,52971.96,True
16:26:04,15219.795899895991,0.0013841287201000008,52971.96,0.0,0.0,0.0013841287201000008,15219.795899895991,Neutral,52980.0,True
16:27:39,15219.795899895991,0.0013841287201000008,52980.0,0.0,0.0,0.0013841287201000008,15219.795899895991,Neutral,52878.79,True
16:29:15,15219.795899895991,0.0013841287201000008,52878.79,0.0,0.0,0.0013841287201000008,15219.795899895991,Neutral,52812.99,True
