Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
18:28:32,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None
18:28:41,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,Neutral,58954.49,True
18:30:11,10000.0,0.0,58954.49,0.0,0.0,0.0,10000.0,Neutral,58931.62,True
18:31:39,10000.0,0.0,58931.62,0.0,0.0,0.0,10000.0,Neutral,58920.22,True
18:33:09,10000.0,0.0,58920.22,0.0,0.0,0.0,10000.0,Neutral,58930.01,True
18:34:39,10000.0,0.0,58930.01,0.0,0.0,0.0,10000.0,Neutral,59011.3,True
18:36:10,10000.0,0.0,59011.3,0.0,0.0,0.0,10000.0,Neutral,59065.46,True
18:37:41,10000.0,0.0,59065.46,0.0,0.0,0.0,10000.0,Sell,59086.37,True
18:39:13,10000.0,0.0,59086.37,0.0,0.0,0.0,10000.0,Neutral,59040.08,True
18:40:44,10000.0,0.0,59040.08,0.0,0.0,0.0,10000.0,Neutral,58988.01,True
18:42:16,7000.0,0.05085779296504493,58988.01,3000.0,0.05085779296504493,0.05085779296504493,7000.0,Buy,58986.8,True
18:43:48,7000.0,0.05085779296504493,58986.8,0.0,0.0,0.05085779296504493,7000.0,Neutral,58985.01,True
18:45:21,7000.0,0.05085779296504493,58985.01,0.0,0.0,0.05085779296504493,7000.0,Neutral,59015.25,True
18:46:54,7000.0,0.05085779296504493,59015.25,0.0,0.0,0.05085779296504493,7000.0,Neutral,58996.61,True
18:48:26,7000.0,0.05085779296504493,58996.61,0.0,0.0,0.05085779296504493,7000.0,Neutral,58987.72,True
18:50:00,7000.0,0.05085779296504493,58987.72,0.0,0.0,0.05085779296504493,7000.0,Neutral,59010.88,True
18:51:34,7000.0,0.05085779296504493,59010.88,0.0,0.0,0.05085779296504493,7000.0,Neutral,59012.96,True
18:53:09,7000.0,0.05085779296504493,59012.96,0.0,0.0,0.05085779296504493,7000.0,Neutral,59028.77,True
18:54:43,7000.0,0.05085779296504493,59028.77,0.0,0.0,0.05085779296504493,7000.0,Neutral,59059.99,True
18:56:18,7000.0,0.05085779296504493,59059.99,0.0,0.0,0.05085779296504493,7000.0,Neutral,59005.92,True
18:58:01,7000.0,0.05085779296504493,59005.92,0.0,0.0,0.05085779296504493,7000.0,Neutral,58975.43,True
19:27:53,4900.0,0.08646584194408587,58975.43,2100.0,0.035608048979040935,0.08646584194408587,4900.0,Buy,58975.43,True
19:29:30,3430.0,0.11139147622941452,58975.43,1470.0,0.02492563428532865,0.11139147622941452,3430.0,Buy,58975.43,True
19:31:06,2401.0,0.12883942022914457,58975.43,1029.0,0.017447943999730056,0.12883942022914457,2401.0,Buy,58975.43,True
19:32:42,1680.7,0.1410529810289556,58975.43,720.3,0.012213560799811039,0.1410529810289556,1680.7,Buy,58975.43,True
19:34:19,1176.49,0.14960247358882334,58975.43,504.21,0.008549492559867727,0.14960247358882334,1176.49,Buy,58975.43,True
19:35:56,823.543,0.15558711838073075,58975.43,352.947,0.005984644791907409,0.15558711838073075,823.543,Buy,58975.43,True
19:37:33,576.4801,0.15977636973506593,58975.43,247.06289999999998,0.004189251354335187,0.15977636973506593,576.4801,Buy,58975.43,True
19:39:11,403.53607,0.16270884568310057,58975.43,172.94403,0.0029324759480346308,0.16270884568310057,403.53607,Buy,58975.43,True
