Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
18:28:09,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None
18:28:19,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,Neutral,58954.49,True
18:29:48,10000.0,0.0,58954.49,0.0,0.0,0.0,10000.0,Neutral,58931.62,True
18:31:18,10000.0,0.0,58931.62,0.0,0.0,0.0,10000.0,Neutral,58920.22,True
18:32:48,10000.0,0.0,58920.22,0.0,0.0,0.0,10000.0,Neutral,58930.01,True
18:34:19,10000.0,0.0,58930.01,0.0,0.0,0.0,10000.0,Neutral,58884.48,True
18:35:49,10000.0,0.0,58884.48,0.0,0.0,0.0,10000.0,Neutral,59065.46,True
18:37:20,10000.0,0.0,59065.46,0.0,0.0,0.0,10000.0,Sell,59060.34,True
18:38:52,10000.0,0.0,59060.34,0.0,0.0,0.0,10000.0,Neutral,59040.08,True
18:40:24,7000.0,0.050812939277860056,59040.08,3000.0,0.050812939277860056,0.050812939277860056,7000.0,Buy,59013.9,True
18:41:55,4900.0,0.08639777607054788,59013.9,2100.0,0.03558483679268783,0.08639777607054788,4900.0,Buy,58986.8,True
18:43:28,4900.0,0.08639777607054788,58986.8,0.0,0.0,0.08639777607054788,4900.0,Neutral,58975.32,True
18:45:01,4900.0,0.08639777607054788,58975.32,0.0,0.0,0.08639777607054788,4900.0,Neutral,59015.25,True
18:46:33,4900.0,0.08639777607054788,59015.25,0.0,0.0,0.08639777607054788,4900.0,Neutral,59003.11,True
18:48:06,4900.0,0.08639777607054788,59003.11,0.0,0.0,0.08639777607054788,4900.0,Neutral,58987.72,True
18:49:40,4900.0,0.08639777607054788,58987.72,0.0,0.0,0.08639777607054788,4900.0,Neutral,59032.09,True
18:51:14,4900.0,0.08639777607054788,59032.09,0.0,0.0,0.08639777607054788,4900.0,Neutral,59012.96,True
18:52:48,4900.0,0.08639777607054788,59012.96,0.0,0.0,0.08639777607054788,4900.0,Neutral,58995.75,True
18:54:23,4900.0,0.08639777607054788,58995.75,0.0,0.0,0.08639777607054788,4900.0,Neutral,59059.99,True
18:55:58,4900.0,0.08639777607054788,59059.99,0.0,0.0,0.08639777607054788,4900.0,Neutral,59038.68,True
18:57:43,3430.0,0.1113105305873828,59038.68,1470.0,0.02491275451683492,0.1113105305873828,3430.0,Buy,58975.43,True
