Current Time,Actual Ammount,Actual_BTC,O_BTC_DV,Invest_Amount,Invest_BTc,New_BTC,New_Amount,Prediction,New_BTC_DV,Decision
15:12:08,20000,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None
15:13:11,20000,0.0,0.0,0.0,0.0,0.0,20000,Neutral,58218.24,True
15:14:54,14000.0,0.10306048413693028,58218.24,6000.0,0.10306048413693028,0.10306048413693028,14000.0,Buy,58195.14,True
15:16:36,9800.0,0.17523145923897487,58195.14,4200.0,0.07217097510204461,0.17523145923897487,9800.0,Buy,58234.77,True
15:18:18,9800.0,0.17523145923897487,58234.77,0.0,0.0,0.17523145923897487,9800.0,Neutral,58350.0,True
